id,country,admin1,admin2,admin3,instance_wp,subdate_wp,latitude_wp,longitude_wp,elevation_wp,commid_wp,dataorg_wp,timepoint_wp,cwfunded_wp,cwid,wptype,pumptype,drillmethod,piped_source,piped_pump,rehabyn,qtyhh_wp,whomanage_wp,wp_age,rehab_age,qtypeople_wp,wateravailable,functional3,whynowatertoday_wp,whynowatertoday_wp_other,minutesfill20l,brokendays_wp,qtymonthsnowater_wp,downtime2weeks,lockedfullday_wp,pumpstrokes,photo_wp,grant_number_wp,wc_present_wp,paytocollect_wp,balance_any_dollars_wp,improved_wponly_wp,qtyhh_c_wp,wc_admin_index_wp,wc_finance_index_wp,wc_mgmt_index_wp,wc_maint_index_wp,wc_savings_wp,wpqty_wp,pop_1000,annual_rain,season
51,Ethiopia,Tigray,Western,Tsegede,753580932,2019-12-24,13.45234833,37.376645,2350.3,MSBO01,ET.RST,Grant endline (Sample 2: new construction),Yes,258.078,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,42,Water committee,0.5,NA,252,Yes,Functional,NA,NA,1,NA,0,No,No,2,https://akvoflow-85.s3.amazonaws.com/images/48a96881-f49c-41e3-8277-76f6820a2ae1.jpg,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,Ethiopia,Tigray,Western,Welkait,735730919,2019-12-23,13.68099333,37.36212,2125.3,DEJN02,ET.RST,Grant endline (Sample 2: new construction),Yes,258.398,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,41,Water committee,0.5,NA,246,Yes,Functional,NA,NA,0.666666667,NA,0,No,No,1,https://akvoflow-85.s3.amazonaws.com/images/290b02ac-03a9-4cd5-b1ea-0b258828e410.jpg,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,Ethiopia,Tigray,Western,Tsegede,754661355,2019-12-29,13.505915,37.34522167,1400.7,ETBL01,ET.RST,Grant endline (Sample 2: new construction),Yes,258.027,Protected dug well with hand pump,Afridev,Hand-dug,NA,NA,No,47,Water committee,1,NA,282,Yes,Functional,NA,NA,3,NA,0,No,No,3,https://akvoflow-85.s3.amazonaws.com/images/d6191a48-12be-4e10-be88-e9b4f2628382.jpg,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,Ethiopia,Tigray,Western,Welkait,775811020,2019-12-24,13.79799667,37.31451167,2024.1,ASEG02,ET.RST,Grant endline (Sample 2: new construction),Yes,258.138,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,50,Water committee,0.5,NA,248,Yes,Functional,NA,NA,0.966666667,NA,0,No,No,2,https://akvoflow-85.s3.amazonaws.com/images/202b8c17-bfd5-4e15-af71-aab6d86d6a6d.jpg,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,Ethiopia,Tigray,Western,Welkait,777831078,2019-12-25,13.60718167,37.29538333,2247.9,MDGD01,ET.RST,Grant endline (Sample 2: new construction),Yes,258.01,Protected dug well with hand pump,Afridev,Hand-dug,NA,NA,No,39,District/local government,1,NA,206,Yes,Partially functional,NA,NA,1.4,NA,0,Yes,No,4,https://akvoflow-85.s3.amazonaws.com/images/e010d2b3-ce51-46a5-8218-82cb5fe0c8ce.jpg,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,Ethiopia,Tigray,Western,Welkait,743760996,2019-12-25,13.62690333,37.27176,1966.9,AWRA01,ET.RST,Grant endline (Sample 2: new construction),Yes,258.106,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,41,Water committee,1,NA,205,Yes,Functional,NA,NA,1.233333333,NA,0,No,No,3,https://akvoflow-85.s3.amazonaws.com/images/1df1cd14-40f0-4636-8efc-1564bb414f8c.jpg,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,Ethiopia,Tigray,Western,Welkait,749691040,2019-12-25,13.64164628,37.18339861,1425,ATBT01,ET.RST,Grant endline (Sample 2: new construction),Yes,258.019,Protected dug well with hand pump,Afridev,Hand-dug,NA,NA,No,50,Water committee,0.5,NA,320,Yes,Functional,NA,NA,1.15,NA,0,No,No,1,https://akvoflow-85.s3.amazonaws.com/images/eda5abac-ba97-4d6b-891b-09bf832031ef.jpg,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,Ethiopia,Tigray,Western,Welkait,764131207,2019-12-25,13.58224344,37.13784574,918,DBSN01,ET.RST,Grant endline (Sample 2: new construction),Yes,258.395,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,45,Water committee,1,NA,265,Yes,Functional,NA,NA,1.2,NA,0,No,No,2,https://akvoflow-85.s3.amazonaws.com/images/93405a50-12e9-4a8b-811a-d9822b29cee2.jpg,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,Ethiopia,Tigray,Western,Kafta Humera,766010962,2019-12-23,13.91001206,37.10674779,1593,MRSG01,ET.RST,Grant endline (Sample 2: new construction),Yes,258.057,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,66,Water committee,1,NA,330,Yes,Functional,NA,NA,1.233333333,NA,0,No,No,2,https://akvoflow-85.s3.amazonaws.com/images/dfa60d1a-2a24-492c-9e16-358844ba79e6.jpg,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Ethiopia,Tigray,Western,Tsegede,754661247,2019-12-26,13.472565,37.09947167,929.3,MWED02,ET.RST,Grant endline (Sample 2: new construction),Yes,258.089,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,38,Water committee,1,NA,172,Yes,Functional,NA,NA,1.55,NA,0,No,No,6,https://akvoflow-85.s3.amazonaws.com/images/d819dcad-376f-4c4f-9a36-e9f3731f04b7.jpg,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,Ethiopia,Tigray,Western,Welkait,773911066,2019-12-25,13.61672,36.97032333,744.2,MHDG01,ET.RST,Grant endline (Sample 2: new construction),Yes,258.397,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,40,Water committee,1,NA,290,Yes,Functional,NA,NA,0.766666667,NA,0,No,No,2,https://akvoflow-85.s3.amazonaws.com/images/07b7a43c-eab1-490e-8499-477ce9000b80.jpg,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,Ethiopia,Tigray,Western,Kafta Humera,766030925,2019-12-23,13.86106229,36.8481421,777,IDOL02,ET.RST,Grant endline (Sample 2: new construction),Yes,258.504,Public tap / standpipe,NA,NA,Borehole,Solar powered pump,No,85,Water committee,1,NA,425,Yes,Partially functional,NA,NA,NA,NA,0,No,No,NA,https://akvoflow-85.s3.amazonaws.com/images/eecb3ba9-b60a-4d95-b94a-7060b28d7bd2.jpg,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,India,Bihar,Sheohar,Tariyani,683780928,2019-09-13,NA,NA,NA,SLMP01,IN.WFP,Grant endline (Sample 2: new construction),Yes,259.148,Borehole with hand pump,India Mark II,Drilled by machine,NA,NA,No,12,School,1,NA,60,Yes,Functional,NA,NA,0.7,NA,0,No,No,1,https://akvoflow-85.s3.amazonaws.com/images/c3d139cb-9eae-4f2e-abd0-24379148618d.jpg,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,India,Bihar,Sheohar,Tariyani,701521012,2019-09-14,NA,NA,NA,KTYA01,IN.WFP,Grant endline (Sample 2: new construction),Yes,250.077,Borehole with hand pump,India Mark II,Drilled by machine,NA,NA,No,20,Water committee,1,NA,80,Yes,Functional,NA,NA,1.583333333,NA,0,No,No,1,https://akvoflow-85.s3.amazonaws.com/images/1446f68e-fddf-4d7b-bf6d-680632d2be3a.jpg,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,India,Bihar,Sheohar,Piprahi,689741037,2019-09-20,26.52237266,85.38290658,2,DHAN01,IN.WFP,Grant endline (Sample 2: new construction),Yes,NA,Borehole with hand pump,India Mark II,Drilled by machine,NA,NA,No,0,School,1,NA,NA,Yes,Functional,NA,NA,1.5,NA,0,No,No,1,https://akvoflow-85.s3.amazonaws.com/images/1078c463-4661-43b3-b34a-93c3a36ac30d.jpg,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,India,Bihar,Sheohar,Piprahi,716170984,2019-09-19,26.57824486,85.38259317,-4,MHPR01,IN.WFP,Grant endline (Sample 2: new construction),Yes,250.061,Borehole with hand pump,India Mark II,Drilled by machine,NA,NA,No,20,Water committee,1,NA,80,Yes,Functional,NA,NA,1.466666667,NA,0,No,No,1,https://akvoflow-85.s3.amazonaws.com/images/f56cf6ec-c0b4-4b77-a020-c48bd058c048.jpg,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,India,Bihar,Sheohar,Piprahi,714381045,2019-09-20,26.54320578,85.37636891,6,MNBL01,IN.WFP,Grant endline (Sample 2: new construction),Yes,250.081,Borehole with hand pump,India Mark II,Drilled by machine,NA,NA,No,35,Water committee,1,NA,140,Yes,Functional,NA,NA,1.466666667,NA,0,No,No,1,https://akvoflow-85.s3.amazonaws.com/images/f69b14f8-0144-4aa5-bf72-0d2eaa099ecc.jpg,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,India,Bihar,Sheohar,Tariyani,691401034,2019-09-14,26.4046549,85.37422991,24,TCHB01,IN.WFP,Grant endline (Sample 2: new construction),Yes,NA,Borehole with hand pump,India Mark II,Drilled by machine,NA,NA,No,0,School,1,NA,NA,Yes,Functional,NA,NA,1.516666667,NA,0,No,No,1,https://akvoflow-85.s3.amazonaws.com/images/4ede1709-e816-42d7-8025-796f46b97897.jpg,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,India,Bihar,Sheohar,Piprahi,689670979,2019-09-19,26.55637294,85.35660708,-17,KUMA01,IN.WFP,Grant endline (Sample 2: new construction),Yes,250.07,Borehole with hand pump,India Mark II,Drilled by machine,NA,NA,No,20,Water committee,1,NA,80,Yes,Functional,NA,NA,1.5,NA,0,No,No,1,https://akvoflow-85.s3.amazonaws.com/images/c039d9e0-87bd-4f31-a330-29dc66a71506.jpg,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,India,Bihar,Sheohar,Piprahi,695310994,2019-09-19,26.56559498,85.35417722,2,CTUN01,IN.WFP,Grant endline (Sample 2: new construction),Yes,NA,Borehole with hand pump,India Mark II,Drilled by machine,NA,NA,No,25,Water committee,1,NA,100,Yes,Functional,NA,NA,1.416666667,NA,0,No,No,1,https://akvoflow-85.s3.amazonaws.com/images/22e2927f-c7f7-4b54-946f-92948e25c54d.jpg,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,India,Bihar,Sheohar,Tariyani,705250997,2019-09-14,26.43357047,85.34952355,-27,KRTA01,IN.WFP,Grant endline (Sample 2: new construction),Yes,250.054,Borehole with hand pump,India Mark II,Drilled by machine,NA,NA,No,25,Water committee,1,NA,30,Yes,Functional,NA,NA,1.5,NA,0,No,No,1,https://akvoflow-85.s3.amazonaws.com/images/667d2450-18b7-4b99-bd5f-7e173233d7d8.jpg,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,India,Bihar,Sheohar,Piprahi,687540935,2019-09-19,26.55112,85.34829899,2,BKTP01,IN.WFP,Grant endline (Sample 2: new construction),Yes,250.067,Borehole with hand pump,India Mark II,Drilled by machine,NA,NA,No,25,Water committee,1,NA,100,Yes,Functional,NA,NA,1.466666667,NA,0,No,No,1,https://akvoflow-85.s3.amazonaws.com/images/643deb3d-6af2-4eda-ae34-010b8a3efc4d.jpg,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,India,Bihar,Sheohar,Piprahi,687540938,2019-09-19,26.56705598,85.34732559,4,NRYP01,IN.WFP,Grant endline (Sample 2: new construction),Yes,NA,Borehole with hand pump,India Mark II,Drilled by machine,NA,NA,No,25,Water committee,1,NA,100,Yes,Functional,NA,NA,1.583333333,NA,0,No,No,1,https://akvoflow-85.s3.amazonaws.com/images/1551ab8d-e041-49fe-bc5b-785ac583511d.jpg,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,India,Bihar,Sheohar,Tariyani,699101034,2019-09-14,26.43631646,85.34666862,-34,MDWA01,IN.WFP,Grant endline (Sample 2: new construction),Yes,250.053,Borehole with hand pump,India Mark II,Drilled by machine,NA,NA,No,30,Water committee,1,NA,120,Yes,Functional,NA,NA,0.666666667,NA,0,No,No,1,https://akvoflow-85.s3.amazonaws.com/images/31ed167d-25e6-428b-b67b-7f0058035aad.jpg,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,India,Bihar,Sheohar,Piprahi,693550934,2019-09-20,26.51051441,85.33156486,0,KMRL01,IN.WFP,Grant endline (Sample 2: new construction),Yes,NA,Borehole with hand pump,Afridev,Drilled by machine,NA,NA,No,20,Water committee,1,NA,80,Yes,Functional,NA,NA,1.5,NA,0,No,No,1,https://akvoflow-85.s3.amazonaws.com/images/c98d2e9d-f3a5-451e-9467-0afb66379179.jpg,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,India,Bihar,Sheohar,Tariyani,725800925,2019-09-20,26.33642436,85.32966487,-28,GSPR01,IN.WFP,Grant endline (Sample 2: new construction),Yes,NA,Borehole with hand pump,Afridev,Drilled by machine,NA,NA,No,20,Water committee,1,NA,80,Yes,Functional,NA,NA,1.333333333,NA,0,No,No,1,https://akvoflow-85.s3.amazonaws.com/images/62a92984-bd83-42ca-849e-196f57937606.jpg,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,India,Bihar,Sheohar,Tariyani,681781011,2019-09-14,26.37131128,85.32218071,1,VNCP01,IN.WFP,Grant endline (Sample 2: new construction),Yes,250.098,Borehole with hand pump,India Mark II,Drilled by machine,NA,NA,No,25,Water committee,1,NA,100,Yes,Functional,NA,NA,1.666666667,NA,0,No,No,1,https://akvoflow-85.s3.amazonaws.com/images/6b58e7f7-165b-466e-b3a3-114f8acd49d3.jpg,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,India,Bihar,Sheohar,Purnahiya,714301045,2019-09-16,26.59765454,85.31448018,-1,KPRI01,IN.WFP,Grant endline (Sample 2: new construction),Yes,250.105,Borehole with hand pump,India Mark II,Drilled by machine,NA,NA,No,20,Water committee,1,NA,80,Yes,Functional,NA,NA,1.533333333,NA,0,No,No,1,https://akvoflow-85.s3.amazonaws.com/images/b1cd0511-507c-4bd5-955e-c54bf850a6de.jpg,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,India,Bihar,Sheohar,Tariyani,714220919,2019-09-13,26.45373184,85.31416836,-9,CTTA01,IN.WFP,Grant endline (Sample 2: new construction),Yes,250.047,Borehole with hand pump,India Mark II,Drilled by machine,NA,NA,No,25,Water committee,1,NA,125,Yes,Functional,NA,NA,0.733333333,NA,0,No,No,1,https://akvoflow-85.s3.amazonaws.com/images/994abebd-e970-484e-938c-6fdd2dd0e773.jpg,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,India,Bihar,Sheohar,Purnahiya,695221030,2019-09-16,26.60807257,85.31200337,-12,BRJG01,IN.WFP,Grant endline (Sample 2: new construction),Yes,250.104,Borehole with hand pump,India Mark II,Drilled by machine,NA,NA,No,25,Water committee,1,NA,100,Yes,Functional,NA,NA,1.533333333,NA,0,No,No,1,https://akvoflow-85.s3.amazonaws.com/images/8c9d87a5-19a5-4a04-8f32-11426435dbc8.jpg,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,India,Bihar,Sheohar,Tariyani,711030946,2019-09-13,26.46582366,85.3067112,-23,RPWA01,IN.WFP,Grant endline (Sample 2: new construction),Yes,250.042,Borehole with hand pump,India Mark II,Drilled by machine,NA,NA,No,12,Water committee,1,NA,65,Yes,Functional,NA,NA,0.816666667,NA,0,No,No,1,https://akvoflow-85.s3.amazonaws.com/images/09bac6f3-30fe-41aa-90c3-334cb3fb08f6.jpg,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,India,Bihar,Sheohar,Piprahi,701720988,2019-09-20,26.55899631,85.30636966,8,MSLD01,IN.WFP,Grant endline (Sample 2: new construction),Yes,NA,Borehole with hand pump,India Mark II,Drilled by machine,NA,NA,No,15,Water committee,1,NA,60,Yes,Functional,NA,NA,1.5,NA,0,No,No,1,https://akvoflow-85.s3.amazonaws.com/images/e45041ce-9192-4f00-be45-b8d41eda8ac4.jpg,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,India,Bihar,Sheohar,Tariyani,714220938,2019-09-13,26.43402796,85.30365807,3,PCHR01,IN.WFP,Grant endline (Sample 2: new construction),Yes,NA,Borehole with hand pump,India Mark II,Drilled by machine,NA,NA,No,25,Water committee,1,NA,125,Yes,Functional,NA,NA,0.866666667,NA,0,No,No,1,https://akvoflow-85.s3.amazonaws.com/images/9cb24ed3-ea8d-40fd-8924-23b41e0894b7.jpg,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,India,Bihar,Sheohar,Tariyani,703640960,2019-09-13,26.41408797,85.30275389,-3,ARAJ01,IN.WFP,Grant endline (Sample 2: new construction),Yes,NA,Borehole with hand pump,India Mark II,Drilled by machine,NA,NA,No,0,School,1,NA,NA,Yes,Functional,NA,NA,0.866666667,NA,0,No,No,1,https://akvoflow-85.s3.amazonaws.com/images/5fff6bfd-f8cd-472e-af25-ceb4e9544645.jpg,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,India,Bihar,Sheohar,Tariyani,705361027,2019-09-16,26.6211346,85.30111408,-24,BRMN01,IN.WFP,Grant endline (Sample 2: new construction),Yes,NA,Borehole with hand pump,Afridev,Drilled by machine,NA,NA,No,15,Water committee,1,NA,60,Yes,Functional,NA,NA,1.666666667,NA,0,No,No,1,https://akvoflow-85.s3.amazonaws.com/images/17339399-844e-4267-90df-c8d3435ce56f.jpg,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,India,Bihar,Sheohar,Tariyani,701550947,2019-09-15,26.44839604,85.29829799,-13,PONJ01,IN.WFP,Grant endline (Sample 2: new construction),Yes,250.166,Borehole with hand pump,India Mark II,Drilled by machine,NA,NA,No,20,Water committee,1,NA,100,Yes,Functional,NA,NA,1.583333333,NA,0,No,No,5,https://akvoflow-85.s3.amazonaws.com/images/a917b042-e16a-4842-99b1-04fe942f784e.jpg,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,India,Bihar,Sheohar,Purnahiya,721851078,2019-09-16,26.62540152,85.29549662,-3,CKPT01,IN.WFP,Grant endline (Sample 2: new construction),Yes,250.103,Borehole with hand pump,India Mark II,Drilled by machine,NA,NA,No,15,Water committee,1,NA,60,Yes,Functional,NA,NA,1.566666667,NA,0,No,No,1,https://akvoflow-85.s3.amazonaws.com/images/1b323c70-ce4c-40b4-9617-844780bac090.jpg,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,India,Bihar,Sheohar,Sheohar,719940958,2019-09-18,26.49826579,85.28780494,-1,FTPR01,IN.WFP,Grant endline (Sample 2: new construction),Yes,250.117,Borehole with hand pump,India Mark II,Drilled by machine,NA,NA,No,15,Water committee,1,NA,60,Yes,Functional,NA,NA,1.55,NA,0,No,No,2,https://akvoflow-85.s3.amazonaws.com/images/2373be60-146e-4641-b525-421a6417d102.jpg,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,India,Bihar,Sheohar,Sheohar,711140980,2019-09-18,26.49106092,85.28742342,-3,BSHR01,IN.WFP,Grant endline (Sample 2: new construction),Yes,NA,Borehole with hand pump,India Mark II,Drilled by machine,NA,NA,No,25,Water committee,1,NA,100,Yes,Functional,NA,NA,1.5,NA,0,No,No,1,https://akvoflow-85.s3.amazonaws.com/images/5af0c7c1-5301-4a25-aeb8-792b89712a12.jpg,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,India,Bihar,Sheohar,Tariyani,709180916,2019-09-15,26.39809741,85.28338998,-5,VDVN01,IN.WFP,Grant endline (Sample 2: new construction),Yes,NA,Borehole with hand pump,India Mark II,Drilled by machine,NA,NA,No,30,Water committee,1,NA,120,Yes,Functional,NA,NA,1.483333333,NA,0,No,No,1,https://akvoflow-85.s3.amazonaws.com/images/25659552-f379-4fb0-ad41-f56cff1437c9.jpg,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,India,Bihar,Sheohar,Piprahi,714301075,2019-09-16,26.60339592,85.2826295,17,ENKD01,IN.WFP,Grant endline (Sample 2: new construction),Yes,250.174,Borehole with hand pump,India Mark II,Drilled by machine,NA,NA,No,15,Water committee,1,NA,60,No,Abandoned or not functional,Breakdown,NA,NA,1,4,Yes,No,NA,https://akvoflow-85.s3.amazonaws.com/images/111b888f-a625-40f6-a545-9e45998b2adc.jpg,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,India,Bihar,Sheohar,Piprahi,719911026,2019-09-16,26.60371832,85.28251848,26,ENKD02,IN.WFP,Grant endline (Sample 2: new construction),Yes,NA,Borehole with hand pump,India Mark II,Drilled by machine,NA,NA,No,0,School,1,NA,NA,Yes,Functional,NA,NA,1.533333333,NA,0,No,No,1,https://akvoflow-85.s3.amazonaws.com/images/34b891f8-3225-4170-a799-b6999ce09c4f.jpg,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,India,Bihar,Sheohar,Sheohar,721890967,2019-09-18,26.48212089,85.27824132,-4,MZDB01,IN.WFP,Grant endline (Sample 2: new construction),Yes,250.093,Borehole with hand pump,India Mark II,Drilled by machine,NA,NA,No,20,Water committee,1,NA,80,Yes,Functional,NA,NA,1.416666667,NA,0,No,No,1,https://akvoflow-85.s3.amazonaws.com/images/bb27d151-8612-4e98-b644-4409fe5c7f48.jpg,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,India,Bihar,Sheohar,Tariyani,711060938,2019-09-15,26.40602358,85.26730613,-8,MSDR01,IN.WFP,Grant endline (Sample 2: new construction),Yes,NA,Borehole with hand pump,India Mark II,Drilled by machine,NA,NA,No,5,Water committee,1,NA,20,Yes,Functional,NA,NA,1.5,NA,0,No,No,1,https://akvoflow-85.s3.amazonaws.com/images/01b77c71-d885-470d-b807-e60b1417458f.jpg,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,India,Bihar,Sheohar,Sheohar,705400961,2019-09-18,26.46510934,85.26535725,6,PRHI02,IN.WFP,Grant endline (Sample 2: new construction),Yes,NA,Borehole with hand pump,India Mark II,Drilled by machine,NA,NA,No,10,School,1,NA,40,Yes,Functional,NA,NA,1.416666667,NA,0,No,No,1,https://akvoflow-85.s3.amazonaws.com/images/740e94c5-2113-4b64-9c4a-1a3cf2cc3fc4.jpg,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,India,Bihar,Sheohar,Sheohar,703780950,2019-09-18,26.46762139,85.26532665,11,RPJD01,IN.WFP,Grant endline (Sample 2: new construction),Yes,250.094,Borehole with hand pump,India Mark II,Drilled by machine,NA,NA,No,40,Water committee,1,NA,160,Yes,Functional,NA,NA,1.466666667,NA,0,No,No,1,https://akvoflow-85.s3.amazonaws.com/images/77e77ee5-adc6-4c4d-81b9-03b1b7416e93.jpg,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,India,Bihar,Sheohar,Sheohar,707330935,2019-09-18,26.46316962,85.26407611,-1,PRHI01,IN.WFP,Grant endline (Sample 2: new construction),Yes,NA,Borehole with hand pump,India Mark II,Drilled by machine,NA,NA,No,25,Water committee,1,NA,100,Yes,Functional,NA,NA,1.466666667,NA,0,No,No,1,https://akvoflow-85.s3.amazonaws.com/images/a22a38a3-b9e5-4672-97b1-6da7eb063394.jpg,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,India,Bihar,Sheohar,Tariyani,689520935,2019-09-15,26.41585687,85.25845449,9,MSHR01,IN.WFP,Grant endline (Sample 2: new construction),Yes,250.014,Borehole with hand pump,India Mark II,Drilled by machine,NA,NA,No,20,Water committee,1,NA,80,Yes,Functional,NA,NA,1.583333333,NA,0,No,No,1,https://akvoflow-85.s3.amazonaws.com/images/b81f501a-36ad-470d-b559-616da20bc916.jpg,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,Mali,Koulikoro,Kolokani,Sagabala,WVmali04-92HUT5,2020-12-15,14.081931,-8.0982027,379.1641846,SBMR01,ML.WVI,Grant endline (Sample 2: new construction),Yes,283.042,Borehole with hand pump,India Mark II,Manually drilled,NA,NA,Yes,10,Water committee,10,0.5,62,Yes,Functional,NA,NA,0.631683333,NA,0,No,No,4,https://api.mwater.co/v3/images/075a90738ff5464abb2ba462f37c6946,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,Mali,Koulikoro,Kolokani,Guihoyo,WVmali01-929TY5,2020-12-12,13.3218238,-8.167389,371.8594971,SRBB01,ML.WVI,Grant endline (Sample 2: new construction),Yes,283.027,Borehole with hand pump,India Mark II,Manually drilled,NA,NA,Yes,25,Water committee,1,1,200,Yes,Functional,NA,NA,1.059366667,21,0,No,Yes,1,https://api.mwater.co/v3/images/417a2c69ec8e44ce836643f9647c3ad4,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,Mali,Koulikoro,Kolokani,Didieni,wvmali06-92K4TU,2020-12-16,13.9589112,-8.230054,379.3148193,MERZ01,ML.WVI,Grant endline (Sample 2: new construction),Yes,283.01,Borehole with hand pump,India Mark II,Manually drilled,NA,NA,Yes,34,Water committee,2,1,215,Yes,Functional,NA,NA,0.886333333,360,0,No,No,8,https://api.mwater.co/v3/images/ed4a32194d0c4eac81cf94c021b69f15,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,Mali,Koulikoro,Kolokani,Sagabala,WVmali01-92U5ZL,2020-12-19,14.1556914,-7.8285984,371.1636963,TRBN01,ML.WVI,Grant endline (Sample 2: new construction),Yes,283.019,Borehole with hand pump,India Mark II,Manually drilled,NA,NA,No,100,Water committee,0.5,NA,700,Yes,Functional,NA,NA,0.837683333,3,0,No,Yes,1,https://api.mwater.co/v3/images/41f0af13a4844d7a9b3b94349bf1e9be,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
